Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03,41.003,41.312,40.867,41.267,744200,0.0,0.0
2017-04-04,41.252,41.41,41.003,41.169,735900,0.0,0.0
2017-04-05,41.093,41.297,41.056,41.214,1240000,0.0,0.0
2017-04-06,41.207,41.274,40.875,40.98,717200,0.0,0.0
2017-04-07,40.995,41.078,40.807,40.958,377500,0.0,0.0
2017-04-10,40.988,40.988,40.603,40.754,511500,0.0,0.0
2017-04-11,40.784,41.078,40.611,41.078,578300,0.0,0.0
2017-04-12,41.108,41.116,40.716,40.83,620400,0.0,0.0
2017-04-13,40.792,40.882,40.452,40.49,1073800,0.0,0.0
2017-04-17,40.543,40.912,40.543,40.89,874200,0.0,0.0
2017-04-18,40.762,41.206,40.618,41.191,730000,0.0,0.0
2017-04-19,41.071,41.561,40.965,41.553,1423700,0.0,0.0
2017-04-20,38.567,38.846,38.07,38.356,7714700,0.0,0.0
2017-04-21,38.326,38.794,37.964,38.779,2814800,0.0,0.0
2017-04-24,38.786,39.171,38.673,39.103,1259100,0.0,0.0
2017-04-25,39.073,39.216,38.854,39.178,1167200,0.0,0.0
2017-04-26,39.216,39.367,39.095,39.208,824000,0.0,0.0
2017-04-27,39.208,39.329,39.012,39.163,587400,0.0,0.0
2017-04-28,39.058,39.299,39.027,39.231,1122300,0.0,0.0
2017-05-01,39.239,39.45,38.997,39.389,708700,0.0,0.0
2017-05-02,39.284,39.781,39.284,39.714,2511700,0.0,0.0
2017-05-03,39.691,39.751,39.404,39.555,1370900,0.0,0.0
2017-05-04,39.525,39.533,38.997,39.397,1747200,0.0,0.0
2017-05-05,39.472,39.857,39.42,39.6,720200,0.0,0.0
2017-05-08,39.661,39.751,39.231,39.48,553200,0.0,0.0
2017-05-09,39.45,39.525,39.133,39.457,738500,0.0,0.0
2017-05-10,39.442,39.48,38.846,39.095,852500,0.0,0.0
2017-05-11,39.05,39.269,38.929,39.163,492800,0.0,0.0
2017-05-12,39.186,39.208,38.99,39.103,434700,0.0,0.0
2017-05-15,39.095,39.359,39.005,39.178,1003000,0.0,0.0
2017-05-16,39.178,39.269,38.794,38.952,430900,0.0,0.0
2017-05-17,38.952,39.208,38.771,39.005,308000,0.0,0.0
2017-05-18,38.862,39.148,38.718,38.975,302000,0.0,0.0
2017-05-19,39.058,39.208,38.907,39.133,468700,0.0,0.0
2017-05-22,39.125,39.246,38.809,38.982,815500,0.0,0.0
2017-05-23,39.02,39.412,38.387,39.08,1634000,0.0,0.0
2017-05-24,38.967,39.593,38.967,39.585,1374900,0.0,0.0
2017-05-25,39.661,39.872,39.593,39.864,697600,0.0,0.0
2017-05-26,39.902,39.993,39.744,39.902,525800,0.0,0.0
2017-05-30,39.774,39.94,39.676,39.789,463000,0.0,0.0
2017-05-31,39.804,40.045,39.804,39.925,1347800,0.0,0.0
2017-06-01,39.993,40.151,39.864,40.151,775400,0.0,0.0
2017-06-02,40.241,40.377,40.083,40.317,633400,0.0,0.0
2017-06-05,40.226,40.264,40.015,40.143,768100,0.0,0.0
2017-06-06,40.008,40.256,39.849,40.098,705300,0.0,0.0
2017-06-07,40.189,40.531,40.174,40.486,792900,0.4,0.0
2017-06-08,40.486,40.486,40.227,40.44,632000,0.0,0.0
2017-06-09,40.334,40.448,40.235,40.235,634000,0.0,0.0
2017-06-12,40.197,40.356,40.144,40.28,813800,0.0,0.0
2017-06-13,40.356,40.66,40.273,40.478,708800,0.0,0.0
2017-06-14,40.546,40.713,40.47,40.47,718600,0.0,0.0
2017-06-15,40.569,40.797,40.501,40.759,907800,0.0,0.0
2017-06-16,40.713,40.789,40.653,40.751,1193200,0.0,0.0
2017-06-19,40.789,40.812,40.562,40.6,478400,0.0,0.0
2017-06-20,40.645,40.698,40.417,40.607,649800,0.0,0.0
2017-06-21,40.592,40.706,40.432,40.584,555300,0.0,0.0
2017-06-22,40.546,40.706,40.311,40.349,605500,0.0,0.0
2017-06-23,40.402,40.47,40.197,40.349,654800,0.0,0.0
2017-06-26,40.455,40.805,40.311,40.676,458900,0.0,0.0
2017-06-27,40.638,40.767,40.303,40.6,456700,0.0,0.0
2017-06-28,40.767,40.797,40.349,40.372,377300,0.0,0.0
2017-06-29,40.349,40.516,40.129,40.425,457600,0.0,0.0
2017-06-30,40.455,40.645,40.28,40.28,458500,0.0,0.0
2017-07-03,40.448,40.638,40.242,40.265,248900,0.0,0.0
2017-07-05,40.296,40.478,40.06,40.121,516900,0.0,0.0
2017-07-06,40.03,40.075,39.787,40.022,566700,0.0,0.0
2017-07-07,39.885,40.607,39.885,40.364,689600,0.0,0.0
2017-07-10,39.103,39.528,38.146,38.298,3131500,0.0,0.0
2017-07-11,38.708,38.708,38.351,38.594,2624900,0.0,0.0
2017-07-12,38.852,38.936,38.419,38.533,1265000,0.0,0.0
2017-07-13,38.488,38.609,38.077,38.222,745700,0.0,0.0
2017-07-14,38.275,38.487,37.933,37.94,852800,0.0,0.0
2017-07-17,37.903,37.941,37.469,37.652,968900,0.0,0.0
2017-07-18,37.69,37.789,37.507,37.583,595900,0.0,0.0
2017-07-19,37.621,37.667,37.386,37.538,831000,0.0,0.0
2017-07-20,37.621,37.675,37.485,37.629,998200,0.0,0.0
2017-07-21,37.53,38.267,37.485,38.267,1034600,0.0,0.0
2017-07-24,38.275,38.328,37.986,38.214,1019800,0.0,0.0
2017-07-25,38.244,38.374,38.115,38.222,1158500,0.0,0.0
2017-07-26,38.123,38.374,37.986,38.199,599800,0.0,0.0
2017-07-27,38.168,38.374,38.024,38.29,1387600,0.0,0.0
2017-07-28,38.32,38.556,38.123,38.412,868800,0.0,0.0
2017-07-31,38.404,38.601,38.275,38.556,1070400,0.0,0.0
2017-08-01,38.563,38.822,38.419,38.807,1251100,0.0,0.0
2017-08-02,38.693,38.829,38.571,38.829,603400,0.0,0.0
2017-08-03,38.67,38.981,38.662,38.898,844200,0.0,0.0
2017-08-04,39.004,39.019,38.715,38.974,584100,0.0,0.0
2017-08-07,38.974,39.148,38.776,39.042,580900,0.0,0.0
2017-08-08,38.981,39.255,38.951,39.179,533900,0.0,0.0
2017-08-09,39.148,39.285,38.814,38.822,864600,0.0,0.0
2017-08-10,39.012,39.012,38.685,38.814,519300,0.0,0.0
2017-08-11,38.814,38.814,38.586,38.738,470400,0.0,0.0
2017-08-14,38.898,38.997,38.677,38.776,636700,0.0,0.0
2017-08-15,38.761,39.118,38.601,39.103,869600,0.0,0.0
2017-08-16,39.088,39.224,38.928,39.186,696000,0.0,0.0
2017-08-17,39.088,39.209,38.662,38.67,665100,0.0,0.0
2017-08-18,38.632,39.133,38.563,38.761,842500,0.0,0.0
2017-08-21,38.746,38.936,38.594,38.784,530200,0.0,0.0
2017-08-22,38.784,39.05,38.685,39.027,686700,0.0,0.0
2017-08-23,38.997,39.316,38.867,39.141,684400,0.0,0.0
2017-08-24,39.126,39.148,38.905,39.126,509700,0.0,0.0
2017-08-25,39.164,39.399,39.08,39.278,550900,0.0,0.0
2017-08-28,39.262,39.392,39.118,39.384,824000,0.0,0.0
2017-08-29,39.323,39.468,39.08,39.148,476800,0.0,0.0
2017-08-30,39.126,39.202,38.943,38.951,597800,0.0,0.0
2017-08-31,38.959,39.171,38.898,38.981,539400,0.0,0.0
2017-09-01,39.057,39.141,38.791,38.822,369000,0.0,0.0
2017-09-05,38.746,38.966,38.472,38.48,611300,0.0,0.0
2017-09-06,38.556,38.655,38.237,38.313,748600,0.0,0.0
2017-09-07,38.428,38.703,38.351,38.696,659500,0.4,0.0
2017-09-08,38.673,38.964,38.412,38.948,656100,0.0,0.0
2017-09-11,38.964,39.324,38.925,39.27,406600,0.0,0.0
2017-09-12,39.331,39.438,38.987,39.04,364700,0.0,0.0
2017-09-13,38.856,38.979,38.711,38.719,570600,0.0,0.0
2017-09-14,38.703,38.933,38.703,38.803,574900,0.0,0.0
2017-09-15,38.726,39.209,38.565,39.109,1182500,0.0,0.0
2017-09-18,39.056,39.155,38.527,38.619,399600,0.0,0.0
2017-09-19,38.565,38.941,38.565,38.734,404300,0.0,0.0
2017-09-20,38.826,38.864,38.435,38.451,430700,0.0,0.0
2017-09-21,38.451,38.65,38.29,38.382,326700,0.0,0.0
2017-09-22,38.451,38.474,38.052,38.052,416900,0.0,0.0
2017-09-25,38.037,38.443,38.037,38.366,400000,0.0,0.0
2017-09-26,38.366,38.527,38.175,38.175,404700,0.0,0.0
2017-09-27,38.137,38.32,37.677,38.037,736500,0.0,0.0
2017-09-28,38.029,38.274,37.838,38.183,509000,0.0,0.0
2017-09-29,38.144,38.183,37.945,37.983,636300,0.0,0.0
2017-10-02,38.604,38.856,38.252,38.565,1151300,0.0,0.0
2017-10-03,38.596,38.611,38.282,38.55,703500,0.0,0.0
2017-10-04,38.573,38.918,38.458,38.818,1103200,0.0,0.0
2017-10-05,38.742,38.971,38.657,38.772,417200,0.0,0.0
2017-10-06,38.703,38.872,38.451,38.634,641800,0.0,0.0
2017-10-09,38.742,39.063,38.742,39.048,855300,0.0,0.0
2017-10-10,39.102,39.385,39.056,39.27,568100,0.0,0.0
2017-10-11,39.278,39.921,39.278,39.89,764600,0.0,0.0
2017-10-12,39.936,40.235,39.837,40.036,577500,0.0,0.0
2017-10-13,40.043,40.204,39.752,39.867,450700,0.0,0.0
2017-10-16,39.89,39.952,39.668,39.921,456700,0.0,0.0
2017-10-17,39.875,40.289,39.829,40.258,996200,0.0,0.0
2017-10-18,40.266,40.35,40.128,40.25,642200,0.0,0.0
2017-10-19,40.212,40.557,40.166,40.541,491500,0.0,0.0
2017-10-20,40.503,40.587,40.327,40.58,801300,0.0,0.0
2017-10-23,40.595,40.641,40.442,40.503,641300,0.0,0.0
2017-10-24,40.518,40.541,40.158,40.534,829200,0.0,0.0
2017-10-25,40.434,40.503,39.76,40.388,834400,0.0,0.0
2017-10-26,40.35,40.633,40.227,40.449,789600,0.0,0.0
2017-10-27,40.472,40.871,40.434,40.871,687100,0.0,0.0
2017-10-30,40.748,41.23,40.71,40.916,561400,0.0,0.0
2017-10-31,40.855,41.116,40.725,40.955,865400,0.0,0.0
2017-11-01,41.276,41.276,40.457,40.472,782000,0.0,0.0
2017-11-02,40.664,40.932,40.595,40.825,606200,0.0,0.0
2017-11-03,40.802,41.414,40.802,41.353,919400,0.0,0.0
2017-11-06,41.353,41.851,41.276,41.353,501200,0.0,0.0
2017-11-07,41.345,41.95,41.345,41.805,916900,0.0,0.0
2017-11-08,41.728,41.958,41.361,41.874,907700,0.0,0.0
2017-11-09,41.721,41.858,41.583,41.751,798500,0.0,0.0
2017-11-10,41.575,41.682,41.062,41.177,855100,0.0,0.0
2017-11-13,41.253,41.92,41.253,41.904,755000,0.0,0.0
2017-11-14,41.744,42.509,41.713,42.494,808800,0.0,0.0
2017-11-15,42.463,42.517,42.241,42.425,867300,0.0,0.0
2017-11-16,42.349,42.816,42.218,42.785,1061900,0.0,0.0
2017-11-17,42.662,42.731,42.364,42.44,668700,0.0,0.0
2017-11-20,42.41,42.479,42.149,42.425,613200,0.0,0.0
2017-11-21,42.417,42.601,42.287,42.594,483100,0.0,0.0
2017-11-22,42.578,42.915,42.548,42.915,527100,0.0,0.0
2017-11-24,42.999,43.145,42.953,43.007,187000,0.0,0.0
2017-11-27,43.053,43.153,42.869,42.938,449900,0.0,0.0
2017-11-28,43.068,43.344,43.03,43.275,545200,0.0,0.0
2017-11-29,43.26,43.635,43.068,43.107,373500,0.0,0.0
2017-11-30,43.114,43.834,42.999,43.811,1000000,0.0,0.0
2017-12-01,43.696,43.895,43.237,43.558,380900,0.0,0.0
2017-12-04,43.543,43.712,43.29,43.298,300000,0.0,0.0
2017-12-05,43.405,43.405,42.9,43.183,672900,0.0,0.0
2017-12-06,43.13,43.405,43.084,43.26,546800,0.0,0.0
2017-12-07,43.345,43.576,43.106,43.507,758300,0.4,0.0
2017-12-08,43.491,43.861,43.36,43.777,533600,0.0,0.0
2017-12-11,43.699,43.885,43.537,43.769,516500,0.0,0.0
2017-12-12,43.584,43.692,42.843,42.92,867600,0.0,0.0
2017-12-13,42.998,43.044,42.566,42.689,519400,0.0,0.0
2017-12-14,42.666,42.782,42.296,42.411,821000,0.0,0.0
2017-12-15,42.627,42.951,42.45,42.481,1660500,0.0,0.0
2017-12-18,42.635,42.681,41.887,41.918,555300,0.0,0.0
2017-12-19,42.064,42.111,41.224,41.239,544700,0.0,0.0
2017-12-20,41.278,41.47,40.969,40.985,586400,0.0,0.0
2017-12-21,40.861,40.992,40.283,40.321,833500,0.0,0.0
2017-12-22,40.406,40.792,40.406,40.707,387100,0.0,0.0
2017-12-26,40.707,40.9,40.445,40.468,228900,0.0,0.0
2017-12-27,40.437,40.645,40.314,40.568,280800,0.0,0.0
2017-12-28,40.807,40.838,40.584,40.676,549000,0.0,0.0
2017-12-29,40.738,40.861,40.622,40.722,429100,0.0,0.0
2018-01-02,40.722,41.069,40.337,40.985,714300,0.0,0.0
2018-01-03,40.954,41.116,40.244,40.352,782900,0.0,0.0
2018-01-04,40.298,40.599,40.082,40.182,704100,0.0,0.0
2018-01-05,40.275,40.344,39.643,39.843,622500,0.0,0.0
2018-01-08,39.905,40.098,39.704,39.889,494500,0.0,0.0
2018-01-09,39.82,40.337,39.658,40.298,693800,0.0,0.0
2018-01-10,40.129,40.129,39.326,39.334,533500,0.0,0.0
2018-01-11,39.18,39.458,38.879,39.08,557700,0.0,0.0
2018-01-12,38.956,38.956,38.617,38.787,740700,0.0,0.0
2018-01-16,38.794,39.272,38.756,39.211,590100,0.0,0.0
2018-01-17,39.342,39.835,39.296,39.751,506200,0.0,0.0
2018-01-18,39.781,39.897,39.002,39.396,502900,0.0,0.0
2018-01-19,39.35,39.55,39.218,39.296,467600,0.0,0.0
2018-01-22,39.38,39.573,39.141,39.195,601700,0.0,0.0
2018-01-23,39.242,39.774,39.056,39.689,694400,0.0,0.0
2018-01-24,39.735,39.758,39.427,39.481,535900,0.0,0.0
2018-01-25,39.373,39.851,39.296,39.812,492400,0.0,0.0
2018-01-26,39.789,39.982,39.242,39.604,516300,0.0,0.0
2018-01-29,39.504,39.504,38.91,38.918,400700,0.0,0.0
2018-01-30,38.825,39.535,38.81,39.326,648800,0.0,0.0
2018-01-31,39.434,39.874,39.134,39.843,961100,0.0,0.0
2018-02-01,39.851,39.959,38.594,38.794,967100,0.0,0.0
2018-02-02,38.594,39.033,38.409,38.524,483100,0.0,0.0
2018-02-05,38.355,38.74,37.73,37.792,728200,0.0,0.0
2018-02-06,37.483,37.761,36.295,37.529,1077200,0.0,0.0
2018-02-07,37.622,38.031,37.529,37.645,464200,0.0,0.0
2018-02-08,37.599,38.0,37.329,37.545,881500,0.0,0.0
2018-02-09,37.637,39.056,37.637,38.841,1031700,0.0,0.0
2018-02-12,38.856,39.041,38.331,38.894,1023300,0.0,0.0
2018-02-13,38.825,38.902,37.822,38.509,661500,0.0,0.0
2018-02-14,38.331,38.671,38.092,38.416,684900,0.0,0.0
2018-02-15,38.532,39.087,38.239,39.072,602500,0.0,0.0
2018-02-16,38.948,39.257,38.802,39.11,516800,0.0,0.0
2018-02-20,38.941,39.087,38.185,38.293,603300,0.0,0.0
2018-02-21,38.247,38.64,37.714,37.738,422900,0.0,0.0
2018-02-22,37.599,38.455,37.568,38.331,785600,0.0,0.0
2018-02-23,38.262,39.188,38.262,39.149,1052200,0.0,0.0
2018-02-26,39.265,39.303,38.385,38.918,837400,0.0,0.0
2018-02-27,38.925,39.064,37.876,37.884,777300,0.0,0.0
2018-02-28,38.046,38.27,37.568,37.583,639400,0.0,0.0
2018-03-01,37.753,38.617,37.645,37.915,1637000,0.0,0.0
2018-03-02,37.707,38.293,37.383,37.676,470200,0.0,0.0
2018-03-05,37.553,38.763,37.437,38.679,768700,0.0,0.0
2018-03-06,38.632,38.632,38.123,38.347,910400,0.0,0.0
2018-03-07,38.224,38.486,37.792,38.046,923600,0.0,0.0
2018-03-08,38.139,38.699,38.132,38.528,709800,0.4,0.0
2018-03-09,38.326,38.839,38.326,38.684,933800,0.0,0.0
2018-03-12,38.808,39.018,38.598,38.668,875200,0.0,0.0
2018-03-13,38.8,39.057,38.567,38.808,962300,0.0,0.0
2018-03-14,38.925,39.384,38.793,39.142,753900,0.0,0.0
2018-03-15,39.08,39.469,38.8,38.964,818100,0.0,0.0
2018-03-16,39.142,39.803,38.979,39.733,1748300,0.0,0.0
2018-03-19,39.733,39.811,39.267,39.422,724400,0.0,0.0
2018-03-20,39.516,39.718,39.072,39.197,599800,0.0,0.0
2018-03-21,39.29,39.819,39.259,39.523,728700,0.0,0.0
2018-03-22,39.5,40.068,39.251,39.314,1155000,0.0,0.0
2018-03-23,39.415,39.593,38.707,38.863,837300,0.0,0.0
2018-03-26,38.964,39.547,38.676,39.446,536400,0.0,0.0
2018-03-27,39.609,40.379,39.22,40.192,809600,0.0,0.0
2018-03-28,40.278,40.666,39.904,40.387,705000,0.0,0.0
2018-03-29,40.464,41.047,40.449,40.892,701100,0.0,0.0
2018-04-02,40.9,41.032,40.044,40.27,617800,0.0,0.0
2018-04-03,40.278,40.884,40.091,40.635,584200,0.0,0.0
2018-04-04,40.495,40.628,40.091,40.511,677100,0.0,0.0
2018-04-05,40.511,40.62,39.974,40.441,784300,0.0,0.0
2018-04-06,40.387,40.534,39.803,39.873,456400,0.0,0.0
2018-04-09,39.928,40.371,39.858,40.037,517500,0.0,0.0
2018-04-10,40.029,40.27,39.936,39.951,479600,0.0,0.0
2018-04-11,39.889,40.208,39.741,40.029,538600,0.0,0.0
2018-04-12,39.967,40.122,39.244,39.384,717300,0.0,0.0
2018-04-13,39.57,39.99,39.508,39.702,377200,0.0,0.0
2018-04-16,39.889,40.441,39.85,40.394,563800,0.0,0.0
2018-04-17,40.441,40.892,40.34,40.838,424500,0.0,0.0
2018-04-18,40.869,41.156,40.503,40.519,492500,0.0,0.0
2018-04-19,40.457,40.666,40.309,40.534,486200,0.0,0.0
2018-04-20,40.651,40.869,40.293,40.324,455400,0.0,0.0
2018-04-23,40.472,40.775,40.348,40.62,567500,0.0,0.0
2018-04-24,40.721,41.405,40.713,41.187,754400,0.0,0.0
2018-04-25,41.009,41.483,40.83,41.25,577300,0.0,0.0
2018-04-26,41.343,41.879,41.156,41.879,479800,0.0,0.0
2018-04-27,41.724,42.222,41.677,42.206,269900,0.0,0.0
2018-04-30,42.299,42.455,42.105,42.128,459500,0.0,0.0
2018-05-01,42.027,42.245,41.911,42.027,400900,0.0,0.0
2018-05-02,42.113,42.136,41.429,41.514,750000,0.0,0.0
2018-05-03,41.436,42.089,41.382,42.027,753200,0.0,0.0
2018-05-04,42.167,42.758,42.066,42.603,540900,0.0,0.0
2018-05-07,42.572,42.657,42.105,42.214,503200,0.0,0.0
2018-05-08,42.027,42.027,41.125,41.359,853800,0.0,0.0
2018-05-09,41.545,41.732,40.744,41.18,750200,0.0,0.0
2018-05-10,41.475,41.53,41.032,41.506,679900,0.0,0.0
2018-05-11,41.6,41.903,41.561,41.825,507000,0.0,0.0
2018-05-14,41.942,42.377,41.833,42.136,789700,0.0,0.0
2018-05-15,41.872,42.004,41.708,41.911,538300,0.0,0.0
2018-05-16,42.019,42.245,41.491,41.724,528900,0.0,0.0
2018-05-17,41.732,41.926,41.071,41.133,651800,0.0,0.0
2018-05-18,41.219,41.327,40.962,41.079,766200,0.0,0.0
2018-05-21,41.187,41.514,40.97,41.436,481300,0.0,0.0
2018-05-22,41.397,41.732,41.366,41.576,521600,0.0,0.0
2018-05-23,41.638,42.33,41.638,42.159,741200,0.0,0.0
2018-05-24,42.136,42.478,41.903,42.439,909400,0.0,0.0
2018-05-25,42.424,43.785,42.424,43.66,1305600,0.0,0.0
2018-05-29,43.621,44.341,43.425,44.013,1055400,0.4,0.0
2018-05-30,43.926,44.858,43.84,44.67,825600,0.0,0.0
2018-05-31,44.6,44.984,44.388,44.404,1845700,0.0,0.0
2018-06-01,44.326,44.459,43.088,43.135,4459800,0.0,0.0
2018-06-04,43.261,43.449,41.882,42.29,51172100,0.0,0.0
2018-06-05,42.681,42.869,41.671,42.485,2904800,0.0,0.0
2018-06-06,42.329,42.438,40.809,40.95,3643000,0.0,0.0
2018-06-07,40.919,41.162,40.52,40.669,2928600,0.0,0.0
2018-06-08,40.927,41.123,40.144,40.191,1830800,0.0,0.0
2018-06-11,40.3,40.535,39.854,40.387,2490700,0.0,0.0
2018-06-12,40.59,41.084,40.308,40.919,2956100,0.0,0.0
2018-06-13,41.037,41.6,40.465,40.864,2089000,0.0,0.0
2018-06-14,41.076,41.311,40.434,40.684,2494400,0.0,0.0
2018-06-15,40.77,41.632,40.449,41.334,5928800,0.0,0.0
2018-06-18,41.334,41.679,40.927,41.452,1874800,0.0,0.0
2018-06-19,41.694,42.29,41.577,42.266,2585700,0.0,0.0
2018-06-20,42.07,42.65,41.741,42.446,1356000,0.0,0.0
2018-06-21,42.595,42.893,42.219,42.423,1951200,0.0,0.0
2018-06-22,42.337,42.72,42.258,42.634,2309400,0.0,0.0
2018-06-25,42.572,43.143,42.313,43.002,2031600,0.0,0.0
2018-06-26,42.736,43.738,42.736,43.237,2018100,0.0,0.0
2018-06-27,43.151,43.707,43.081,43.433,1506700,0.0,0.0
2018-06-28,43.363,44.083,43.308,43.629,1226500,0.0,0.0
2018-06-29,43.496,44.052,43.128,43.973,2189700,0.0,0.0
2018-07-02,43.966,44.553,43.942,44.49,1952100,0.0,0.0
2018-07-03,44.49,44.694,44.06,44.287,849500,0.0,0.0
2018-07-05,44.287,44.435,43.825,44.294,1523900,0.0,0.0
2018-07-06,44.208,44.71,44.177,44.451,1242400,0.0,0.0
2018-07-09,44.404,44.435,42.759,42.893,1308700,0.0,0.0
2018-07-10,42.579,43.104,42.423,43.073,1776400,0.0,0.0
2018-07-11,43.214,43.966,43.018,43.832,1061900,0.0,0.0
2018-07-12,43.629,43.911,43.347,43.66,1423300,0.0,0.0
2018-07-13,43.699,43.911,43.503,43.785,888700,0.0,0.0
2018-07-16,43.668,43.926,43.503,43.856,740500,0.0,0.0
2018-07-17,44.044,44.169,43.738,43.879,1213400,0.0,0.0
2018-07-18,43.723,43.879,43.214,43.503,680400,0.0,0.0
2018-07-19,43.582,44.31,43.582,43.973,874500,0.0,0.0
2018-07-20,43.676,43.981,43.511,43.629,817300,0.0,0.0
2018-07-23,43.691,43.699,43.018,43.112,1459900,0.0,0.0
2018-07-24,43.002,43.316,42.579,43.065,1560800,0.0,0.0
2018-07-25,43.034,43.488,42.947,43.104,1937700,0.0,0.0
2018-07-26,43.316,43.762,43.159,43.449,951600,0.0,0.0
2018-07-27,43.41,43.644,42.994,43.331,1013200,0.0,0.0
2018-07-30,43.308,43.77,42.932,43.394,951400,0.0,0.0
2018-07-31,43.472,44.036,43.112,43.926,1155700,0.0,0.0
2018-08-01,43.707,43.887,43.026,43.543,914600,0.0,0.0
2018-08-02,43.496,43.95,43.37,43.715,1081300,0.0,0.0
2018-08-03,43.77,44.357,43.417,43.997,1089800,0.0,0.0
2018-08-06,43.989,44.561,43.817,43.973,1159100,0.0,0.0
2018-08-07,43.973,44.459,43.785,44.341,1412100,0.0,0.0
2018-08-08,44.177,44.341,43.942,44.146,1111500,0.0,0.0
2018-08-09,43.543,44.89,43.472,44.655,1610100,0.0,0.0
2018-08-10,44.733,45.414,44.733,45.172,1507500,0.0,0.0
2018-08-13,44.991,45.273,44.647,45.117,1977300,0.0,0.0
2018-08-14,45.14,45.391,44.905,44.984,1033200,0.0,0.0
